State,Station,Fiscal Year,Note,Value
Montana,"Shelby, Montana",2013,,14459
Montana,"Malta, Montana",2013,,3956
Montana,"Libby, Montana",2013,,6490
Montana,"Havre, Montana",2013,,13392
Montana,"Glasgow, Montana",2013,,5416
Montana,"Essex, Montana",2013,,3869
Montana,"East Glacier (summer only), Montana",2013,,14814
Montana,"Cut Bank, Montana",2013,,2920
Montana,"Browning (winter only), Montana",2013,,2003
Montana,"Wolf Point, Montana",2014,,6301
Montana,"Whitefish, Montana",2014,,52012
Montana,"West Glacier, Montana",2014,,5013
Montana,"Shelby, Montana",2014,,11984
Montana,"Malta, Montana",2014,,3165
Montana,"Libby, Montana",2014,,5416
Montana,"Havre, Montana",2014,,11343
Montana,"Glasgow, Montana",2014,,3967
Montana,"Essex, Montana",2014,,2920
Montana,"East Glacier (summer only), Montana",2014,,11952
Montana,"Cut Bank, Montana",2014,,2353
Montana,"Browning (winter only), Montana",2014,,1784
Montana,"Wolf Point, Montana",2015,,6057
Montana,"Whitefish, Montana",2015,,47548
Montana,"West Glacier, Montana",2015,,5761
Montana,"Shelby, Montana",2015,,11399
Montana,"Malta, Montana",2015,,3211
Montana,"Libby, Montana",2015,,4793
Montana,"Havre, Montana",2015,,11181
Montana,"Glasgow, Montana",2015,,4109
Montana,"Essex, Montana",2015,,2456
Montana,"East Glacier (summer only), Montana",2015,,12043
Montana,"Cut Bank, Montana",2015,,2144
Montana,"Browning (winter only), Montana",2015,,1576
Montana,"Wolf Point, Montana",2016,,5662
Montana,"Whitefish, Montana",2016,,54842
Montana,"West Glacier, Montana",2016,,6261
Montana,"Shelby, Montana",2016,,10823
Montana,"Malta, Montana",2016,,3829
Montana,"Libby, Montana",2016,,4963
Montana,"Havre, Montana",2016,,11756
Montana,"Glasgow, Montana",2016,,4762
Montana,"Essex, Montana",2016,,3025
Montana,"East Glacier (summer only), Montana",2016,,13809
Montana,"Cut Bank, Montana",2016,,2547
Montana,"Browning (winter only), Montana",2016,,1576
Montana,"Wolf Point, Montana",2017,,5097
Montana,"Whitefish, Montana",2017,,57093
Montana,"West Glacier, Montana",2017,,5495
Montana,"Shelby, Montana",2017,,10887
Montana,"Malta, Montana",2017,,3695
Montana,"Libby, Montana",2017,,5068
Montana,"Havre, Montana",2017,,11570
Montana,"Glasgow, Montana",2017,,4945
Montana,"Essex, Montana",2017,,3253
Montana,"East Glacier (summer only), Montana",2017,,14348
Montana,"Cut Bank, Montana",2017,,2544
Montana,"Browning (winter only), Montana",2017,,1644
Montana,"Wolf Point, Montana",2018,,4447
Montana,"Whitefish, Montana",2018,,55473
Montana,"West Glacier, Montana",2018,,4891
Montana,"Shelby, Montana",2018,,10387
Montana,"Malta, Montana",2018,,3570
Montana,"Libby, Montana",2018,,4958
Montana,"Havre, Montana",2018,,11102
Montana,"Glasgow, Montana",2018,,5434
Montana,"Essex, Montana",2018,,3286
Montana,"East Glacier (summer only), Montana",2018,,14414
Montana,"Cut Bank, Montana",2018,,2396
Montana,"Browning (winter only), Montana",2018,,1334
Montana,"Wolf Point, Montana",2019,,4603
Montana,"Whitefish, Montana",2019,,55642
Montana,"West Glacier, Montana",2019,,5888
Montana,"Shelby, Montana",2019,,9130
Montana,"Malta, Montana",2019,,4265
Montana,"Libby, Montana",2019,,5450
Montana,"Havre, Montana",2019,,10210
Montana,"Glasgow, Montana",2019,,4751
Montana,"Essex, Montana",2019,,3408
Montana,"East Glacier (summer only), Montana",2019,,14677
Montana,"Cut Bank, Montana",2019,,2071
Montana,"Browning (winter only), Montana",2019,,1255
Montana,"Wolf Point, Montana",2020,,3030
Montana,"Whitefish, Montana",2020,,34919
Montana,"West Glacier, Montana",2020,,2196
Montana,"Shelby, Montana",2020,,4964
Montana,"Malta, Montana",2020,,2806
Montana,"Libby, Montana",2020,,3109
Montana,"Havre, Montana",2020,,6284
Montana,"Glasgow, Montana",2020,,3099
Montana,"Essex, Montana",2020,,2255
Montana,"East Glacier (summer only), Montana",2020,,836
Montana,"Cut Bank, Montana",2020,,1204
Montana,"Browning (winter only), Montana",2020,,1044
Montana,"Wolf Point, Montana",2021,,2434
Montana,"Whitefish, Montana",2021,,30060
Montana,"West Glacier, Montana",2021,,3909
Montana,"Shelby, Montana",2021,,4027
Montana,"Malta, Montana",2021,,2598
Montana,"Libby, Montana",2021,,2702
Montana,"Havre, Montana",2021,,5158
Montana,"Glasgow, Montana",2021,,2192
Montana,"Essex, Montana",2021,,1740
Montana,"East Glacier (summer only), Montana",2021,,10949
Montana,"Cut Bank, Montana",2021,,912
Montana,"Browning (winter only), Montana",2021,,385
Montana,"Wolf Point, Montana",2022,,2911
Montana,"Whitefish, Montana",2022,,37597
Montana,"West Glacier, Montana",2022,,4413
Montana,"Shelby, Montana",2022,,5989
Montana,"Malta, Montana",2022,,3610
Montana,"Libby, Montana",2022,,3323
Montana,"Havre, Montana",2022,,6848
Montana,"Glasgow, Montana",2022,,3012
Montana,"Essex, Montana",2022,,1795
Montana,"East Glacier (summer only), Montana",2022,,9528
Montana,"Cut Bank, Montana",2022,,1219
Montana,"Browning (winter only), Montana",2022,,725
Nebraska,"Lincoln, Nebraska",2018,Haymarket Station,15196
Nebraska,"Omaha, Nebraska",2005,,12640
Nebraska,"McCook, Nebraska",2005,,1348
Nebraska,"Lincoln, Nebraska",2005,,5292
Nebraska,"Holdrege, Nebraska",2005,,925
Nebraska,"Hastings, Nebraska",2005,,1947
Nebraska,"Omaha, Nebraska",2010,,23212
Nebraska,"McCook, Nebraska",2010,,3218
Nebraska,"Lincoln, Nebraska",2010,,11779
Nebraska,"Holdrege, Nebraska",2010,,1963
Nebraska,"Hastings, Nebraska",2010,,4765
Nebraska,"Omaha, Nebraska",2011,,20668
Nebraska,"McCook, Nebraska",2011,,2939
Nebraska,"Lincoln, Nebraska",2011,,11756
Nebraska,"Holdrege, Nebraska",2011,,1623
Nebraska,"Hastings, Nebraska",2011,,4839
Nebraska,"Omaha, Nebraska",2012,,22794
Nebraska,"McCook, Nebraska",2012,,3540
Nebraska,"Lincoln, Nebraska",2012,,12468
Nebraska,"Holdrege, Nebraska",2012,,2296
Nebraska,"Hastings, Nebraska",2012,,5358
Nebraska,"Omaha, Nebraska",2013,,24410
Nebraska,"McCook, Nebraska",2013,,3638
Nebraska,"Lincoln, Nebraska",2013,,13160
Nebraska,"Holdrege, Nebraska",2013,,2335
Nebraska,"Hastings, Nebraska",2013,,5865
Nebraska,"Omaha, Nebraska",2014,,24336
Nebraska,"McCook, Nebraska",2014,,3414
Nebraska,"Lincoln, Nebraska",2014,,13313
Nebraska,"Holdrege, Nebraska",2014,,2247
Nebraska,"Hastings, Nebraska",2014,,5601
Nebraska,"Omaha, Nebraska",2015,,26797
Nebraska,"McCook, Nebraska",2015,,3342
Nebraska,"Lincoln, Nebraska",2015,,15384
Nebraska,"Holdrege, Nebraska",2015,,2345
Nebraska,"Hastings, Nebraska",2015,,5433
Nebraska,"Omaha, Nebraska",2016,,30041
Nebraska,"McCook, Nebraska",2016,,3049
Nebraska,"Lincoln, Nebraska",2016,,14726
Nebraska,"Holdrege, Nebraska",2016,,2237
Nebraska,"Hastings, Nebraska",2016,,5104
Nebraska,"Omaha, Nebraska",2017,,29599
Nebraska,"McCook, Nebraska",2017,,2914
Nebraska,"Lincoln, Nebraska",2017,,15964
Nebraska,"Holdrege, Nebraska",2017,,2002
Nebraska,"Hastings, Nebraska",2017,,5214
Nebraska,"Omaha, Nebraska",2018,,27524
Nebraska,"Lincoln, Nebraska",2018,,3278
Nebraska,"Holdrege, Nebraska",2018,,2225
Nebraska,"Hastings, Nebraska",2018,,5304
Nebraska,"Omaha, Nebraska",2019,,24909
Nebraska,"McCook, Nebraska",2019,,3345
Nebraska,"Lincoln, Nebraska",2019,,14884
Nebraska,"Holdrege, Nebraska",2019,,1779
Nebraska,"Hastings, Nebraska",2019,,4757
Nebraska,"Omaha, Nebraska",2020,,14975
Nebraska,"McCook, Nebraska",2020,,2211
Nebraska,"Lincoln, Nebraska",2020,,8805
Nebraska,"Holdrege, Nebraska",2020,,879
Nebraska,"Hastings, Nebraska",2020,,2967
Nebraska,"Omaha, Nebraska",2021,,11957
Nebraska,"McCook, Nebraska",2021,,1314
Nebraska,"Lincoln, Nebraska",2021,,5967
Nebraska,"Holdrege, Nebraska",2021,,805
Nebraska,"Hastings, Nebraska",2021,,2165
Nebraska,"Omaha, Nebraska",2022,,17023
Nebraska,"McCook, Nebraska",2022,,1840
Nebraska,"Lincoln, Nebraska",2022,,8860
Nebraska,"Holdrege, Nebraska",2022,,1014
Nebraska,"Hastings, Nebraska",2022,,3240
Nevada,"Winnemucca, Nevada",2005,,928
Nevada,"Sparks, Nevada",2005,,10456
Nevada,"Reno, Nevada",2005,,24148
Nevada,"Elko, Nevada",2005,,2166
Nevada,"Winnemucca, Nevada",2010,,3558
Nevada,"Sparks, Nevada (Train Stop)",2010,,0
Nevada,"Reno, Nevada",2010,,69236
Nevada,"Elko, Nevada",2010,,6835
Nevada,"Winnemucca, Nevada",2011,,3441
Nevada,"Reno, Nevada",2011,,69257
Nevada,"Elko, Nevada",2011,,7125
Nevada,"Winnemucca, Nevada",2012,,4238
Nevada,"Reno, Nevada",2012,,68626
Nevada,"Elko, Nevada",2012,,8278
Nevada,"Winnemucca, Nevada",2013,,4481
Nevada,"Reno, Nevada",2013,,78827
Nevada,"Elko, Nevada",2013,,9657
Nevada,"Winnemucca, Nevada",2014,,5060
Nevada,"Reno, Nevada",2014,,70142
Nevada,"Elko, Nevada",2014,,9436
Nevada,"Winnemucca, Nevada",2015,,3617
Nevada,"Reno, Nevada",2015,,56696
Nevada,"Elko, Nevada",2015,,8050
Nevada,"Winnemucca, Nevada",2016,,4050
Nevada,"Reno, Nevada",2016,,70339
Nevada,"Elko, Nevada",2016,,7550
Nevada,"Winnemucca, Nevada",2017,,4146
Nevada,"Reno, Nevada",2017,,76725
Nevada,"Elko, Nevada",2017,,7219
Nevada,"Winnemucca, Nevada",2018,,4525
Nevada,"Reno, Nevada",2018,,72134
Nevada,"Elko, Nevada",2018,,8656
Nevada,"Winnemucca, Nevada",2019,,5203
Nevada,"Reno, Nevada",2019,,75397
Nevada,"Elko, Nevada",2019,,8360
Nevada,"Winnemucca, Nevada",2020,,3409
Nevada,"Reno, Nevada",2020,,48294
Nevada,"Elko, Nevada",2020,,5885
Nevada,"Winnemucca, Nevada",2021,,2400
Nevada,"Reno, Nevada",2021,,30088
Nevada,"Elko, Nevada",2021,,3807
Nevada,"Winnemucca, Nevada",2022,,3007
Nevada,"Reno, Nevada",2022,,47136
Nevada,"Elko, Nevada",2022,,4894
New Hampshire,"Exeter, New Hampshire",2005,,26546
New Hampshire,"Durham-UNH, New Hampshire",2005,,17621
New Hampshire,"Dover, New Hampshire",2005,,14574
New Hampshire,"Claremont, New Hampshire",2005,,716
New Hampshire,"Exeter, New Hampshire",2010,,90123
New Hampshire,"Durham-UNH, New Hampshire",2010,,54777
New Hampshire,"Dover, New Hampshire",2010,,57241
New Hampshire,"Claremont, New Hampshire",2010,,1967
New Hampshire,"Exeter, New Hampshire",2011,,90968
New Hampshire,"Durham-UNH, New Hampshire",2011,,53087
New Hampshire,"Dover, New Hampshire",2011,,59091
New Hampshire,"Claremont, New Hampshire",2011,,1240
New Hampshire,"Exeter, New Hampshire",2012,,91878
New Hampshire,"Durham-UNH, New Hampshire",2012,,55721
New Hampshire,"Dover, New Hampshire",2012,,63896
New Hampshire,"Claremont, New Hampshire",2012,,1944
New Hampshire,"Exeter, New Hampshire",2013,,101543
New Hampshire,"Durham-UNH, New Hampshire",2013,,60978
New Hampshire,"Dover, New Hampshire",2013,,61708
New Hampshire,"Claremont, New Hampshire",2013,,2123
New Hampshire,"Exeter, New Hampshire",2014,,79908
New Hampshire,"Durham-UNH, New Hampshire",2014,,58894
New Hampshire,"Dover, New Hampshire",2014,,55144
New Hampshire,"Claremont, New Hampshire",2014,,2117
New Hampshire,"Exeter, New Hampshire",2015,,65216
New Hampshire,"Durham-UNH, New Hampshire",2015,,52898
New Hampshire,"Dover, New Hampshire",2015,,46834
New Hampshire,"Claremont, New Hampshire",2015,,2117
New Hampshire,"Exeter, New Hampshire",2016,,80115
New Hampshire,"Durham-UNH, New Hampshire",2016,,63046
New Hampshire,"Dover, New Hampshire",2016,,52457
New Hampshire,"Claremont, New Hampshire",2016,,2474
New Hampshire,"Exeter, New Hampshire",2017,,84217
New Hampshire,"Durham-UNH, New Hampshire",2017,,58804
New Hampshire,"Dover, New Hampshire",2017,,59060
New Hampshire,"Claremont, New Hampshire",2017,,2560
New Hampshire,"Exeter, New Hampshire",2018,,88396
New Hampshire,"Durham-UNH, New Hampshire",2018,,57703
New Hampshire,"Dover, New Hampshire",2018,,63921
New Hampshire,"Claremont, New Hampshire",2018,,2542
New Hampshire,"Exeter, New Hampshire",2019,,185950
New Hampshire,"Durham-UNH, New Hampshire",2019,,114080
New Hampshire,"Dover, New Hampshire",2019,,127500
New Hampshire,"Claremont, New Hampshire",2019,,4640
New Hampshire,"Exeter, New Hampshire",2020,,44647
New Hampshire,"Durham-UNH, New Hampshire",2020,,31476
New Hampshire,"Dover, New Hampshire",2020,,29803
New Hampshire,"Claremont, New Hampshire",2020,,1131
New Hampshire,"Exeter, New Hampshire",2021,,20685
New Hampshire,"Durham-UNH, New Hampshire",2021,,19016
New Hampshire,"Dover, New Hampshire",2021,,20667
New Hampshire,"Claremont, New Hampshire",2021,,569
New Hampshire,"Exeter, New Hampshire",2022,,45733
New Hampshire,"Durham-UNH, New Hampshire",2022,,43299
New Hampshire,"Dover, New Hampshire",2022,,43622
New Hampshire,"Claremont, New Hampshire",2022,,2394
New Jersey,"Trenton, New Jersey",2005,,439730
New Jersey,"Princeton Junction, New Jersey",2005,,362846
New Jersey,"Newark, New Jersey",2005,,605527
New Jersey,"Newark Airport, New Jersey",2005,,37033
New Jersey,"New Brunswick, New Jersey",2005,,70325
New Jersey,"Metropark, New Jersey",2005,,180400
New Jersey,"Trenton, New Jersey",2010,,420533
New Jersey,"Princeton Junction, New Jersey",2010,,40692
New Jersey,"Newark, New Jersey",2010,,658089
New Jersey,"Newark Airport, New Jersey",2010,,116526
New Jersey,"New Brunswick, New Jersey",2010,,6609
New Jersey,"Metropark, New Jersey",2010,,388371
New Jersey,"Trenton, New Jersey",2011,,424068
New Jersey,"Princeton Junction, New Jersey",2011,,39573
New Jersey,"Newark, New Jersey",2011,,683626
New Jersey,"Newark Airport, New Jersey",2011,,120428
New Jersey,"New Brunswick, New Jersey",2011,,6678
New Jersey,"Metropark, New Jersey",2011,,396902
New Jersey,"Trenton, New Jersey",2012,,419446
New Jersey,"Princeton Junction, New Jersey",2012,,40947
New Jersey,"Newark, New Jersey",2012,,680803
New Jersey,"Newark Airport, New Jersey",2012,,126705
New Jersey,"New Brunswick, New Jersey",2012,,8470
New Jersey,"Metropark, New Jersey",2012,,393713
New Jersey,"Trenton, New Jersey",2013,,425075
New Jersey,"Princeton Junction, New Jersey",2013,,45685
New Jersey,"Newark, New Jersey",2013,,656822
New Jersey,"Newark Airport, New Jersey",2013,,129565
New Jersey,"New Brunswick, New Jersey",2013,,9052
New Jersey,"Metropark, New Jersey",2013,,383353
New Jersey,"Trenton, New Jersey",2014,,419477
New Jersey,"Princeton Junction, New Jersey",2014,,44007
New Jersey,"Newark, New Jersey",2014,,677175
New Jersey,"Newark Airport, New Jersey",2014,,111919
New Jersey,"New Brunswick, New Jersey",2014,,8898
New Jersey,"Metropark, New Jersey",2014,,381178
New Jersey,"Trenton, New Jersey",2015,,412267
New Jersey,"Princeton Junction, New Jersey",2015,,41610
New Jersey,"Newark, New Jersey",2015,,138724
New Jersey,"Newark Airport, New Jersey",2015,,641346
New Jersey,"New Brunswick, New Jersey",2015,,8365
New Jersey,"Metropark, New Jersey",2015,,364805
New Jersey,"Trenton, New Jersey",2016,,433918
New Jersey,"Princeton Junction, New Jersey",2016,,42226
New Jersey,"Newark, New Jersey",2016,,138785
New Jersey,"Newark Airport, New Jersey",2016,,661344
New Jersey,"New Brunswick, New Jersey",2016,,7857
New Jersey,"Metropark, New Jersey",2016,,366994
New Jersey,"Trenton, New Jersey",2017,,435900
New Jersey,"Princeton Junction, New Jersey",2017,,40550
New Jersey,"Newark, New Jersey",2017,,682020
New Jersey,"Newark Airport, New Jersey",2017,,150054
New Jersey,"New Brunswick, New Jersey",2017,,7392
New Jersey,"Metropark, New Jersey",2017,,369088
New Jersey,"Trenton, New Jersey",2018,,434489
New Jersey,"Princeton Junction, New Jersey",2018,,35418
New Jersey,"Newark, New Jersey",2018,,702182
New Jersey,"Newark Airport, New Jersey",2018,,168581
New Jersey,"New Brunswick, New Jersey",2018,,6067
New Jersey,"Metropark, New Jersey",2018,,367726
New Jersey,"Trenton, New Jersey",2019,,439564
New Jersey,"Princeton Junction, New Jersey",2019,,31809
New Jersey,"Newark, New Jersey",2019,,731146
New Jersey,"Newark Airport, New Jersey",2019,,164470
New Jersey,"New Brunswick, New Jersey",2019,,4466
New Jersey,"Metropark, New Jersey",2019,,380914
New Jersey,"Trenton, New Jersey",2020,,211156
New Jersey,"Princeton Junction, New Jersey",2020,,15118
New Jersey,"Newark, New Jersey",2020,,367861
New Jersey,"Newark Airport, New Jersey",2020,,74403
New Jersey,"New Brunswick, New Jersey",2020,,2193
New Jersey,"Metropark, New Jersey",2020,,183954
New Jersey,"Trenton, New Jersey",2021,,121909
New Jersey,"Princeton Junction, New Jersey",2021,,17193
New Jersey,"Newark, New Jersey",2021,,284343
New Jersey,"Newark Airport, New Jersey",2021,,52945
New Jersey,"New Brunswick, New Jersey",2021,,11289
New Jersey,"Metropark, New Jersey",2021,,109117
New Jersey,"Trenton, New Jersey",2022,,254694
New Jersey,"Princeton Junction, New Jersey",2022,,51957
New Jersey,"Newark, New Jersey",2022,,495422
New Jersey,"Newark Airport, New Jersey",2022,,124197
New Jersey,"New Brunswick, New Jersey",2022,,21937
New Jersey,"Metropark, New Jersey",2022,,225661
New Mexico,"Raton, New Mexico",2005,,9870
New Mexico,"Lordsburg, New Mexico",2005,,117
New Mexico,"Las Vegas, New Mexico",2005,,1576
New Mexico,"Lamy, New Mexico",2005,,6561
New Mexico,"Gallup, New Mexico",2005,,5181
New Mexico,"Deming, New Mexico",2005,,289
New Mexico,"Albuquerque, New Mexico",2005,,31699
New Mexico,"Raton, New Mexico",2010,,18025
New Mexico,"Lordsburg, New Mexico",2010,,472
New Mexico,"Las Vegas, New Mexico",2010,,4491
New Mexico,"Lamy, New Mexico",2010,,13056
New Mexico,"Gallup, New Mexico",2010,,13431
New Mexico,"Deming, New Mexico",2010,,869
New Mexico,"Albuquerque, New Mexico",2010,,71848
New Mexico,"Raton, New Mexico",2011,,16794
New Mexico,"Lordsburg, New Mexico",2011,,510
New Mexico,"Las Vegas, New Mexico",2011,,4952
New Mexico,"Lamy, New Mexico",2011,,12579
New Mexico,"Gallup, New Mexico",2011,,14433
New Mexico,"Deming, New Mexico",2011,,1047
New Mexico,"Albuquerque, New Mexico",2011,,75779
New Mexico,"Raton, New Mexico",2012,,16292
New Mexico,"Lordsburg, New Mexico",2012,,483
New Mexico,"Las Vegas, New Mexico",2012,,5653
New Mexico,"Lamy, New Mexico",2012,,12589
New Mexico,"Gallup, New Mexico",2012,,16446
New Mexico,"Deming, New Mexico",2012,,1170
New Mexico,"Albuquerque, New Mexico",2012,,78324
New Mexico,"Raton, New Mexico",2013,,15733
New Mexico,"Lordsburg, New Mexico",2013,,736
New Mexico,"Las Vegas, New Mexico",2013,,5376
New Mexico,"Lamy, New Mexico",2013,,12551
New Mexico,"Gallup, New Mexico",2013,,15647
New Mexico,"Deming, New Mexico",2013,,1382
New Mexico,"Albuquerque, New Mexico",2013,,78126
New Mexico,"Raton, New Mexico",2014,,15875
New Mexico,"Lordsburg, New Mexico",2014,,729
New Mexico,"Las Vegas, New Mexico",2014,,5047
New Mexico,"Lamy, New Mexico",2014,,11655
New Mexico,"Gallup, New Mexico",2014,,16140
New Mexico,"Deming, New Mexico",2014,,1338
New Mexico,"Albuquerque, New Mexico",2014,,77021
New Mexico,"Raton, New Mexico",2015,,17686
New Mexico,"Lordsburg, New Mexico",2015,,842
New Mexico,"Las Vegas, New Mexico",2015,,5345
New Mexico,"Lamy, New Mexico",2015,,12390
New Mexico,"Gallup, New Mexico",2015,,16354
New Mexico,"Deming, New Mexico",2015,,1453
New Mexico,"Albuquerque, New Mexico",2015,,79078
New Mexico,"Raton, New Mexico",2016,,16502
New Mexico,"Lordsburg, New Mexico",2016,,579
New Mexico,"Las Vegas, New Mexico",2016,,4851
New Mexico,"Lamy, New Mexico",2016,,11373
New Mexico,"Gallup, New Mexico",2016,,15795
New Mexico,"Deming, New Mexico",2016,,1452
New Mexico,"Albuquerque, New Mexico",2016,,77209
New Mexico,"Raton, New Mexico",2017,,15122
New Mexico,"Lordsburg, New Mexico",2017,,742
New Mexico,"Las Vegas, New Mexico",2017,,4487
New Mexico,"Lamy, New Mexico",2017,,10768
New Mexico,"Gallup, New Mexico",2017,,15739
New Mexico,"Deming, New Mexico",2017,,1469
New Mexico,"Albuquerque, New Mexico",2017,,75926
New Mexico,"Raton, New Mexico",2018,,7392
New Mexico,"Lordsburg, New Mexico",2018,,733
New Mexico,"Las Vegas, New Mexico",2018,,4630
New Mexico,"Lamy (Santa Fe), New Mexico",2018,,9731
New Mexico,"Gallup, New Mexico",2018,,14775
New Mexico,"Deming, New Mexico",2018,,1388
New Mexico,"Albuquerque, New Mexico",2018,,65539
New Mexico,"Raton, New Mexico",2019,,18062
New Mexico,"Lordsburg, New Mexico",2019,,624
New Mexico,"Las Vegas, New Mexico",2019,,4648
New Mexico,"Lamy (Santa Fe), New Mexico",2019,,9064
New Mexico,"Gallup, New Mexico",2019,,15739
New Mexico,"Deming, New Mexico",2019,,1295
New Mexico,"Albuquerque, New Mexico",2019,,67354
New Mexico,"Raton, New Mexico",2020,,6121
New Mexico,"Lordsburg, New Mexico",2020,,455
New Mexico,"Las Vegas, New Mexico",2020,,3054
New Mexico,"Lamy (Santa Fe), New Mexico",2020,,4895
New Mexico,"Gallup, New Mexico",2020,,8504
New Mexico,"Deming, New Mexico",2020,,828
